stem,n_anchors_P3_super,mean_conf_all_P3_super,max_conf_P3_super,n_pred_ge10_P3_super,n_pred_ge25_P3_super,mean_conf_ge10_P3_super,mean_conf_ge25_P3_super,top10_mean_conf_P3_super,top20_mean_conf_P3_super,top30_mean_conf_P3_super,n_anchors_P4_super,mean_conf_all_P4_super,max_conf_P4_super,n_pred_ge10_P4_super,n_pred_ge25_P4_super,mean_conf_ge10_P4_super,mean_conf_ge25_P4_super,top10_mean_conf_P4_super,top20_mean_conf_P4_super,top30_mean_conf_P4_super,n_anchors_P5_super,mean_conf_all_P5_super,max_conf_P5_super,n_pred_ge10_P5_super,n_pred_ge25_P5_super,mean_conf_ge10_P5_super,mean_conf_ge25_P5_super,top10_mean_conf_P5_super,top20_mean_conf_P5_super,top30_mean_conf_P5_super,n_anchors_P3_base,mean_conf_all_P3_base,max_conf_P3_base,n_pred_ge10_P3_base,n_pred_ge25_P3_base,mean_conf_ge10_P3_base,mean_conf_ge25_P3_base,top10_mean_conf_P3_base,top20_mean_conf_P3_base,top30_mean_conf_P3_base,n_anchors_P4_base,mean_conf_all_P4_base,max_conf_P4_base,n_pred_ge10_P4_base,n_pred_ge25_P4_base,mean_conf_ge10_P4_base,mean_conf_ge25_P4_base,top10_mean_conf_P4_base,top20_mean_conf_P4_base,top30_mean_conf_P4_base,n_anchors_P5_base,mean_conf_all_P5_base,max_conf_P5_base,n_pred_ge10_P5_base,n_pred_ge25_P5_base,mean_conf_ge10_P5_base,mean_conf_ge25_P5_base,top10_mean_conf_P5_base,top20_mean_conf_P5_base,top30_mean_conf_P5_base,n_gt_small,n_gt_medium,n_gt_large,n_gt_total,gt_med_area
b1ceb32e-51852abe,25600,0.0015854162629693747,0.8148044347763062,89,48,0.3549365699291229,0.5287867188453674,0.7835995554924011,0.7141919732093811,0.633938729763031,6400,0.003556908341124654,0.8195828795433044,42,26,0.48183155059814453,0.6698015928268433,0.7800868153572083,0.7512617111206055,0.612057626247406,1600,0.008589766919612885,0.7649509310722351,19,19,0.6248815655708313,0.6248815655708313,0.678931713104248,0.5970714688301086,0.41289642453193665,25600,0.001242400729097426,0.7420255541801453,74,29,0.2605108320713043,0.40783557295799255,0.6225144267082214,0.47178417444229126,0.402470201253891,6400,0.003983249422162771,0.7265161871910095,53,40,0.4205673635005951,0.50677889585495,0.676297128200531,0.63539057970047,0.5699352622032166,1600,0.007406622637063265,0.7042086720466614,23,21,0.4352797567844391,0.46043071150779724,0.5480360388755798,0.46968087553977966,0.3474404811859131,2,9,3,14,3411.7373046875
b1ceb32e-813f84b2,25600,0.0003178108891006559,0.7041882872581482,13,8,0.46678078174591064,0.6882809400558472,0.5753770470619202,0.32737451791763306,0.23247134685516357,6400,0.0010627988958731294,0.6297205686569214,24,9,0.248314768075943,0.3523419201374054,0.3408125042915344,0.27280154824256897,0.2061326801776886,1600,0.006852359510958195,0.9131137728691101,10,10,0.894504189491272,0.894504189491272,0.894504189491272,0.4784253239631653,0.3307270407676697,25600,0.000287140894215554,0.6694110631942749,8,8,0.6354054808616638,0.6354054808616638,0.5222663283348083,0.28906309604644775,0.20544801652431488,6400,0.0009870623471215367,0.5281933546066284,13,11,0.3394579589366913,0.3762093484401703,0.3875466287136078,0.24573920667171478,0.17731018364429474,1600,0.0055998703464865685,0.900184690952301,11,9,0.7076663374900818,0.8349974751472473,0.7679652571678162,0.405310720205307,0.27758893370628357,0,3,1,4,1201.141845703125
b1ceb32e-a106591d,25600,0.0016999506624415517,0.8757153749465942,70,48,0.5012032985687256,0.6555546522140503,0.8421453833580017,0.8146150708198547,0.784355103969574,6400,0.006903674453496933,0.8877466320991516,61,52,0.663768470287323,0.7507209777832031,0.8744370341300964,0.8638960123062134,0.8486093878746033,1600,0.01086634211242199,0.8373637795448303,32,21,0.46398040652275085,0.6363879442214966,0.7361994981765747,0.6482481360435486,0.48784977197647095,25600,0.0017013831529766321,0.8651909828186035,69,48,0.4902280867099762,0.6321430206298828,0.8339182138442993,0.8037137389183044,0.757220447063446,6400,0.005932346452027559,0.8827032446861267,65,44,0.5336345434188843,0.7069578170776367,0.867832362651825,0.8576165437698364,0.7950282692909241,1600,0.013487203046679497,0.7642504572868347,42,31,0.4135824143886566,0.4997137486934662,0.6248840093612671,0.5668811798095703,0.5072628259658813,9,5,7,21,2249.355712890625
b1cebfb7-284f5117,25600,0.0014325701631605625,0.8497801423072815,74,29,0.3028959333896637,0.5285075306892395,0.8216695785522461,0.6371971368789673,0.5191125869750977,6400,0.0012466299813240767,0.5310547947883606,20,6,0.22452889382839203,0.37870097160339355,0.3160477876663208,0.22452889382839203,0.17617502808570862,1600,0.0022439397871494293,0.18329162895679474,7,0,0.13093583285808563,nan,0.11627483367919922,0.08381905406713486,0.0673530250787735,25600,0.0012934580445289612,0.890048086643219,74,24,0.28072983026504517,0.5376834273338318,0.7894532084465027,0.5923739671707153,0.4771822690963745,6400,0.0010292122606188059,0.5045875310897827,16,4,0.22732973098754883,0.4172496199607849,0.2850153148174286,0.19818317890167236,0.15151891112327576,1600,0.003957945387810469,0.2837147116661072,17,2,0.1771809160709381,0.2682773470878601,0.2108069509267807,0.16439805924892426,0.13553190231323242,12,2,0,14,410.05694580078125
b1d0091f-75824d0d,25600,0.0004696505784522742,0.5974118113517761,21,19,0.43209055066108704,0.4650678038597107,0.5232332944869995,0.44779378175735474,0.32038459181785583,6400,0.004099530633538961,0.8689314723014832,37,35,0.6672401428222656,0.6956301331520081,0.8538379073143005,0.8115422129631042,0.742922842502594,1600,0.00021581799956038594,0.0584837906062603,0,0,nan,nan,0.025851577520370483,0.014782941900193691,0.0102581437677145,25600,0.0003631337604019791,0.5713228583335876,21,14,0.30109214782714844,0.38533633947372437,0.42144232988357544,0.310975044965744,0.23101592063903809,6400,0.0038733624387532473,0.8527182340621948,37,34,0.6174883842468262,0.6537889838218689,0.8409120440483093,0.7911332249641418,0.6929916739463806,1600,0.000438135553849861,0.0873112753033638,0,0,nan,nan,0.044451456516981125,0.027795029804110527,0.020163746550679207,13,5,1,19,671.3828735351562
b1d0091f-f2c2d2ae,25600,0.0011589167406782508,0.41868484020233154,107,23,0.19721341133117676,0.32753831148147583,0.37869954109191895,0.33843693137168884,0.3059917986392975,6400,0.003805638523772359,0.833400547504425,56,33,0.40195944905281067,0.5791260600090027,0.769932210445404,0.6768692135810852,0.608285665512085,1600,0.011294507421553135,0.9306210875511169,20,20,0.8911577463150024,0.8911577463150024,0.9165281653404236,0.8911577463150024,0.5979081988334656,25600,0.0010054028825834394,0.5225836038589478,77,23,0.2114739567041397,0.3662155866622925,0.45843935012817383,0.38102155923843384,0.3318498134613037,6400,0.004055333323776722,0.8235508799552917,50,37,0.45967772603034973,0.567529559135437,0.7826419472694397,0.7198563814163208,0.6237661242485046,1600,0.010632566176354885,0.9073202013969421,20,20,0.8430017828941345,0.8430017828941345,0.8821645975112915,0.8430017828941345,0.563895583152771,10,8,2,20,1018.592041015625
b1d0a191-03dcecc2,25600,0.004323387052863836,0.7835350632667542,259,130,0.3354552686214447,0.5004894733428955,0.7633040547370911,0.745312511920929,0.7157375812530518,6400,0.006158643867820501,0.8161346316337585,69,46,0.42786896228790283,0.5620114207267761,0.7843522429466248,0.7470224499702454,0.6786978840827942,1600,0.0023388992995023727,0.1322147250175476,7,0,0.11293543875217438,nan,0.10646121948957443,0.0901360735297203,0.07082287967205048,25600,0.0038886850234121084,0.7967448830604553,227,111,0.33044663071632385,0.5013657212257385,0.7571707367897034,0.7258923649787903,0.6936755180358887,6400,0.005525576416403055,0.8316802382469177,69,40,0.37911689281463623,0.5404130816459656,0.816926896572113,0.7115785479545593,0.6194514632225037,1600,0.002247418975457549,0.10217462480068207,1,0,0.10217462480068207,nan,0.08094435185194016,0.06790709495544434,0.057975344359874725,19,18,1,38,953.5230102539062
b1d0a191-06deb55d,25600,0.002719769487157464,0.819286584854126,157,65,0.30963513255119324,0.5255153775215149,0.7956398725509644,0.7657737135887146,0.6995188593864441,6400,0.008996473625302315,0.9346256256103516,86,70,0.5707930326461792,0.6639057993888855,0.923170268535614,0.8430690169334412,0.8107113242149353,1600,0.007737362291663885,0.6980597972869873,29,16,0.31330540776252747,0.4541795253753662,0.5304850935935974,0.3993842601776123,0.30579352378845215,25600,0.0025786650367081165,0.7996077537536621,147,59,0.29698842763900757,0.508123517036438,0.7700587511062622,0.7273338437080383,0.6495315432548523,6400,0.008862212300300598,0.9139467477798462,93,75,0.5278382897377014,0.6127685904502869,0.9021579623222351,0.8288877606391907,0.7961663603782654,1600,0.0029059266671538353,0.34907060861587524,7,1,0.1533239334821701,0.34907060861587524,0.1309502124786377,0.09515970200300217,0.07624784857034683,10,12,1,23,1953.1719970703125
b1d0a191-28f0e779,25600,0.002227116608992219,0.8270456790924072,94,66,0.4470129609107971,0.5776656270027161,0.8111206293106079,0.796212375164032,0.7545827627182007,6400,0.004832238424569368,0.8697793483734131,56,33,0.42828118801116943,0.5974825620651245,0.8399431109428406,0.798341691493988,0.6320756673812866,1600,0.008520236238837242,0.7575690150260925,22,16,0.41202399134635925,0.5172573328018188,0.6514737010002136,0.44278430938720703,0.3231073319911957,25600,0.0018032228108495474,0.8304066061973572,72,48,0.4337575137615204,0.5676546096801758,0.7984113693237305,0.7573854327201843,0.6944834589958191,6400,0.00496630696579814,0.8604526519775391,54,35,0.456249475479126,0.6206682324409485,0.8304153680801392,0.7808941006660461,0.6770254969596863,1600,0.007711400743573904,0.7291869521141052,27,10,0.28497692942619324,0.5260672569274902,0.526067316532135,0.3436797857284546,0.265715092420578,8,11,4,23,1545.7509765625
b1d0a191-2ed2269e,25600,0.0019371503731235862,0.8065712451934814,106,53,0.3191399872303009,0.45952683687210083,0.782878577709198,0.6534144282341003,0.5649610757827759,6400,0.004153843969106674,0.8679205179214478,43,25,0.4027085304260254,0.5763188004493713,0.8419708609580994,0.6430404782295227,0.5151861906051636,1600,0.0146857351064682,0.7084895968437195,45,31,0.38073238730430603,0.4880107641220093,0.6155931949615479,0.5698158144950867,0.49585604667663574,25600,0.0017632225062698126,0.829887866973877,89,51,0.3363041877746582,0.46411195397377014,0.7257254719734192,0.6167805194854736,0.5560463666915894,6400,0.004049541428685188,0.8627040386199951,38,21,0.4312196969985962,0.6647489666938782,0.8261724710464478,0.6791999340057373,0.5172516703605652,1600,0.015246464870870113,0.76096111536026,58,26,0.3079681992530823,0.5095357298851013,0.669191300868988,0.5497603416442871,0.4715862274169922,27,2,5,34,556.238037109375
b1d0a191-5490450b,25600,0.002210781443864107,0.731845498085022,109,82,0.4286586344242096,0.5131595134735107,0.6966289281845093,0.6731347441673279,0.6539627313613892,6400,0.0028770803473889828,0.8646911978721619,23,20,0.5559448003768921,0.6192464232444763,0.8404288291931152,0.6192464232444763,0.4454471468925476,1600,0.004396519158035517,0.3399951457977295,15,1,0.16907930374145508,0.3399951457977295,0.19695991277694702,0.14778052270412445,0.11960043758153915,25600,0.002059163060039282,0.7100606560707092,125,67,0.34434807300567627,0.5099689960479736,0.665727972984314,0.6345231533050537,0.6132412552833557,6400,0.002662621671333909,0.8346878886222839,24,17,0.4926838278770447,0.6404197812080383,0.8121121525764465,0.5686861872673035,0.4109722971916199,1600,0.005426386371254921,0.29061052203178406,28,1,0.16735778748989105,0.29061052203178406,0.21998243033885956,0.18758027255535126,0.16240806877613068,21,5,0,26,636.7401733398438
b1d0a191-65deaeef,25600,0.0012427782639861107,0.6929230690002441,56,32,0.2987241744995117,0.4112943708896637,0.5533149242401123,0.47077497839927673,0.4216424822807312,6400,0.004683633800595999,0.7850296497344971,64,42,0.35474783182144165,0.44410470128059387,0.7477460503578186,0.596023678779602,0.5124635100364685,1600,0.022400423884391785,0.8989607095718384,67,48,0.4852304458618164,0.6149662733078003,0.8611160516738892,0.8163585066795349,0.7363622188568115,25600,0.001110650016926229,0.63718181848526,41,27,0.3311064541339874,0.41511261463165283,0.5391896367073059,0.45611754059791565,0.39793023467063904,6400,0.0037862195167690516,0.6492099165916443,62,27,0.277191698551178,0.4065987765789032,0.5497533082962036,0.4551165997982025,0.3904760777950287,1600,0.018950531259179115,0.748155951499939,60,45,0.4262946844100952,0.5130751132965088,0.6923196315765381,0.6506754755973816,0.5894942879676819,13,5,7,25,928.7159423828125
b1d0a191-de8948f6,25600,0.0016470551490783691,0.7645601034164429,89,27,0.27201470732688904,0.5295483469963074,0.7448490262031555,0.6167923808097839,0.5011937022209167,6400,0.009173402562737465,0.9293217062950134,81,71,0.6090365052223206,0.6752678155899048,0.9076882600784302,0.8944248557090759,0.8710327744483948,1600,0.017130102962255478,0.8651215434074402,64,36,0.36702048778533936,0.5302919745445251,0.8299364447593689,0.679242730140686,0.5833671689033508,25600,0.0014679301530122757,0.7673859596252441,70,26,0.29349347949028015,0.5115076899528503,0.7217828631401062,0.5882050395011902,0.47545793652534485,6400,0.008961392566561699,0.8884961009025574,93,70,0.5336154699325562,0.6602253317832947,0.8768583536148071,0.8651399612426758,0.8416681289672852,1600,0.013724148273468018,0.6500297784805298,59,24,0.3006046712398529,0.501070499420166,0.5926920771598816,0.5434295535087585,0.44632017612457275,6,5,8,19,2468.286865234375
b1d10d08-5b108225,25600,0.0014573981752619147,0.7035669684410095,81,37,0.3022674322128296,0.47704562544822693,0.6689411401748657,0.6205631494522095,0.52532559633255,6400,0.004929313436150551,0.8016312122344971,61,34,0.4095980226993561,0.5943093299865723,0.7912939190864563,0.7762402892112732,0.6357487440109253,1600,0.0018366592703387141,0.15382161736488342,12,0,0.1196717619895935,nan,0.12306129932403564,0.09782307595014572,0.07506765425205231,25600,0.001359057379886508,0.6375521421432495,71,25,0.26105302572250366,0.4614008367061615,0.5870593190193176,0.5049015879631042,0.42370110750198364,6400,0.004182806704193354,0.7485131621360779,55,22,0.3441230356693268,0.6291157007217407,0.7189766764640808,0.6661878824234009,0.5156810879707336,1600,0.001748714130371809,0.18907330930233002,11,0,0.15568071603775024,nan,0.1585737019777298,0.10360920429229736,0.07382255792617798,13,8,3,24,429.1294250488281
b1d10d08-743fd86c,25600,0.0005985955940559506,0.4339175224304199,42,19,0.2391877919435501,0.34231531620025635,0.3872844874858856,0.3368205726146698,0.28627094626426697,6400,0.0013338399585336447,0.5606569647789001,18,12,0.369370698928833,0.4840494990348816,0.5101248621940613,0.34187212586402893,0.24618718028068542,1600,0.0013499560300260782,0.18898983299732208,7,0,0.14804823696613312,nan,0.12822933495044708,0.07980882376432419,0.05771149694919586,25600,0.0005362707888707519,0.43773922324180603,41,9,0.18851953744888306,0.3525547385215759,0.3415263295173645,0.26110565662384033,0.21878376603126526,6400,0.001599927549250424,0.7341219186782837,19,10,0.40467995405197144,0.6636362075805664,0.6636362075805664,0.3891337513923645,0.2838728129863739,1600,0.0010135689517483115,0.5904709100723267,1,1,0.5904709100723267,0.5904709100723267,0.08532709628343582,0.05100280046463013,0.037877291440963745,8,5,1,14,584.2056884765625
b1d10d08-c35503b8,25600,0.0024012282956391573,0.8671503663063049,104,79,0.5181819200515747,0.6317037343978882,0.8590455055236816,0.8438230752944946,0.8147739171981812,6400,0.007657498121261597,0.9176486730575562,73,62,0.6437156200408936,0.7215453386306763,0.9068496823310852,0.898449718952179,0.8833307027816772,1600,0.000514487735927105,0.08994971215724945,0,0,nan,nan,0.043238695710897446,0.02520972304046154,0.018386732786893845,25600,0.002264387207105756,0.8675339221954346,106,71,0.45536425709724426,0.5963261723518372,0.8487483859062195,0.8157852292060852,0.783653199672699,6400,0.005728638730943203,0.8904016017913818,60,51,0.5734717845916748,0.6496925354003906,0.8738477826118469,0.8500615954399109,0.8029486536979675,1600,0.005214481148868799,0.8370629549026489,11,10,0.7150685787200928,0.7754080891609192,0.775408148765564,0.4050162434577942,0.27183592319488525,27,11,3,41,434.2664489746094
b1d10d08-da110fcb,25600,0.0013370824744924903,0.7621586918830872,71,40,0.3789641857147217,0.5351287126541138,0.7301976084709167,0.7074714303016663,0.6215783357620239,6400,0.007734671700745821,0.9033166766166687,75,66,0.6458028554916382,0.7105934619903564,0.8946696519851685,0.879347026348114,0.8451094627380371,1600,0.005037959665060043,0.7725121974945068,11,10,0.6419716477394104,0.6898515820503235,0.6898515820503235,0.3673287630081177,0.25021815299987793,25600,0.001292120199650526,0.7776408791542053,67,35,0.3609521985054016,0.5263853669166565,0.7297646999359131,0.6671974062919617,0.570427656173706,6400,0.007169589400291443,0.9053584933280945,73,64,0.6015476584434509,0.6637023091316223,0.888789176940918,0.8726511001586914,0.8221673965454102,1600,0.003780985949561,0.6196531653404236,13,12,0.4438636898994446,0.4643149971961975,0.4996919631958008,0.2920174300670624,0.19593071937561035,18,4,6,28,410.0545349121094
b1d10d08-ec660956,25600,0.0006919923471286893,0.4378988742828369,38,19,0.24176816642284393,0.3344418704509735,0.3746693730354309,0.329271525144577,0.27488261461257935,6400,0.0024712346494197845,0.6855141520500183,32,20,0.39942580461502075,0.5542349219322205,0.6524662375450134,0.5542349815368652,0.4187130331993103,1600,0.012217859737575054,0.9134984612464905,30,20,0.6085612177848816,0.84100741147995,0.9042190909385681,0.84100741147995,0.6085611581802368,25600,0.0005744032096117735,0.422887921333313,27,13,0.2630282938480377,0.33123651146888733,0.3499312102794647,0.2953876554965973,0.24263322353363037,6400,0.0021251016296446323,0.6633234024047852,32,17,0.345392107963562,0.5051932334899902,0.608043372631073,0.4618048369884491,0.36154502630233765,1600,0.010725967586040497,0.9156967997550964,21,20,0.7244113087654114,0.7538043856620789,0.894169270992279,0.7538044452667236,0.5291692614555359,4,6,2,12,1496.1766357421875
b1d22449-117aa773,25600,0.0008332800935022533,0.4519882798194885,40,10,0.21507278084754944,0.3887156546115875,0.3887156546115875,0.2949979305267334,0.24774034321308136,6400,0.0032148801255971193,0.64042067527771,44,29,0.35958075523376465,0.4672880470752716,0.5982109308242798,0.5385808348655701,0.45957377552986145,1600,0.0038404620718210936,0.25711196660995483,16,1,0.15723055601119995,0.25711196660995483,0.18165525794029236,0.14526072144508362,0.12222792953252792,25600,0.001120848930440843,0.37911322712898254,66,21,0.20709721744060516,0.3176971673965454,0.35239240527153015,0.32094061374664307,0.29187554121017456,6400,0.001894620363600552,0.5688228607177734,33,10,0.23561066389083862,0.4223770797252655,0.4223770797252655,0.30963394045829773,0.24872805178165436,1600,0.001960636116564274,0.10322266817092896,1,0,0.10322266817092896,nan,0.06735039502382278,0.056703757494688034,0.048812493681907654,4,7,1,12,1873.25244140625
b1d22449-15fb948f,25600,0.0006928606890141964,0.6141495108604431,39,13,0.27767273783683777,0.5043448805809021,0.5425780415534973,0.40428605675697327,0.3245055675506592,6400,0.0006252977764233947,0.3243725001811981,11,1,0.1681324690580368,0.3243725001811981,0.17436952888965607,0.1255611628293991,0.09516067802906036,1600,0.0008835006156004965,0.049673452973365784,0,0,nan,nan,0.034391000866889954,0.02560066245496273,0.02146591618657112,25600,0.0006813965737819672,0.5764427781105042,38,13,0.2690821588039398,0.4929063022136688,0.5405015349388123,0.3883262276649475,0.3096807301044464,6400,0.0005940235569141805,0.3131817579269409,10,1,0.15023396909236908,0.3131817579269409,0.15023396909236908,0.10820203274488449,0.08776582777500153,1600,0.0005592697998508811,0.03238376975059509,0,0,nan,nan,0.02229277603328228,0.01742737740278244,0.014471088536083698,7,8,0,15,1067.8634033203125
b1d22ed6-f1cac061,25600,0.0015656542964279652,0.8862642645835876,84,30,0.3290509879589081,0.6306515336036682,0.8550281524658203,0.762472927570343,0.6306515336036682,6400,0.007145579904317856,0.9002945423126221,69,56,0.6109989285469055,0.7181293964385986,0.8905591368675232,0.8823490142822266,0.8723850846290588,1600,0.006358481477946043,0.9295072555541992,11,10,0.8588744401931763,0.9201790690422058,0.920179009437561,0.4849568009376526,0.32547831535339355,25600,0.0009890857618302107,0.8668866157531738,47,17,0.2697872221469879,0.49648597836494446,0.6374759674072266,0.4551711082458496,0.35771289467811584,6400,0.006392687559127808,0.8980060815811157,62,49,0.591026246547699,0.7078725099563599,0.8902240991592407,0.8639498949050903,0.8410392999649048,1600,0.009182482957839966,0.8888998031616211,20,19,0.6896542906761169,0.7151924967765808,0.8744077682495117,0.6896542906761169,0.4689587652683258,15,10,5,30,572.949462890625
b1d3907b-2278601b,25600,0.0006727622239850461,0.4610412120819092,27,10,0.23183417320251465,0.41870662569999695,0.41870665550231934,0.27613401412963867,0.21813826262950897,6400,0.0011932150227949023,0.4303666055202484,25,8,0.22334064543247223,0.376359224319458,0.34817901253700256,0.25068923830986023,0.20047889649868011,1600,0.00025479847681708634,0.11547405272722244,1,0,0.11547405272722244,nan,0.028258860111236572,0.015320311300456524,0.010699977166950703,25600,0.0006224854732863605,0.4275239408016205,21,9,0.24039047956466675,0.36882415413856506,0.3554385304450989,0.24738164246082306,0.19566522538661957,6400,0.001001823926344514,0.4116193354129791,15,8,0.25406721234321594,0.3376102149486542,0.3122360110282898,0.21081089973449707,0.1595793217420578,1600,0.00021464811288751662,0.05577196553349495,0,0,nan,nan,0.02432296983897686,0.013850408606231213,0.009701517410576344,8,5,0,13,281.92230224609375
b1d4b62c-60aab822,25600,0.0011635719565674663,0.723026692867279,74,43,0.31133952736854553,0.4189743101596832,0.677184522151947,0.548148512840271,0.4802825152873993,6400,0.006463304627686739,0.9226341247558594,62,51,0.6257063746452332,0.7271240949630737,0.9126731753349304,0.9069164395332336,0.8767079710960388,1600,0.007733788341283798,0.6805613040924072,29,21,0.3867669403553009,0.46346843242645264,0.5655035972595215,0.47396954894065857,0.37624722719192505,25600,0.0011838149512186646,0.7772213816642761,80,37,0.2962664067745209,0.46259307861328125,0.7088765501976013,0.5944286584854126,0.5086849927902222,6400,0.006328899879008532,0.9186955094337463,64,49,0.5686696767807007,0.702314555644989,0.9102289080619812,0.9045922160148621,0.8741530776023865,1600,0.007268559653311968,0.6487725973129272,21,20,0.5054987668991089,0.5243346095085144,0.5632273554801941,0.5243346095085144,0.3664049208164215,12,6,6,24,679.0878295898438
b1d4b62c-89eeb5d3,25600,0.0005896989023312926,0.5814135670661926,30,9,0.23830005526542664,0.47323814034461975,0.4446110427379608,0.30053576827049255,0.23830007016658783,6400,0.003091484773904085,0.7334578037261963,52,17,0.2799502909183502,0.522233247756958,0.6506511569023132,0.4803631901741028,0.3895418047904968,1600,0.001416411716490984,0.346957802772522,2,1,0.29099518060684204,0.346957802772522,0.10119444131851196,0.0702010989189148,0.055310189723968506,25600,0.0005391687154769897,0.4317271113395691,25,8,0.2237531989812851,0.3491594195365906,0.32660821080207825,0.2502523362636566,0.20154404640197754,6400,0.0029557393863797188,0.6941251754760742,48,20,0.3252391219139099,0.5477227568626404,0.6374165415763855,0.5477227568626404,0.43290451169013977,1600,0.000640927639324218,0.08302035927772522,0,0,nan,nan,0.04158724471926689,0.02793489396572113,0.021788429468870163,5,6,1,12,1167.662841796875
b1d4b62c-d9805029,25600,0.001999380299821496,0.47833824157714844,122,29,0.21090109646320343,0.38735368847846985,0.45554009079933167,0.4213169515132904,0.38245558738708496,6400,0.004617135971784592,0.44703707098960876,92,37,0.22269493341445923,0.29833847284317017,0.36225396394729614,0.32926490902900696,0.30818724632263184,1600,0.0007750900695100427,0.09695667028427124,0,0,nan,nan,0.04223940148949623,0.031563032418489456,0.024913888424634933,25600,0.0021498629357665777,0.5255017280578613,122,31,0.20679441094398499,0.3682449460029602,0.4628857672214508,0.4145021140575409,0.37172049283981323,6400,0.004331095144152641,0.4388110041618347,82,25,0.2229214608669281,0.3460175395011902,0.4027310013771057,0.36562496423721313,0.32775405049324036,1600,0.0008087905589491129,0.1649225652217865,1,0,0.1649225652217865,nan,0.05489981174468994,0.03454539552330971,0.026586366817355156,17,7,5,29,449.9517822265625
b1d59b1f-a38aec79,25600,0.0008570115314796567,0.7144321799278259,60,25,0.3138186037540436,0.5510932803153992,0.6844590306282043,0.6156274676322937,0.4938865602016449,6400,0.0005124370800331235,0.6337109208106995,8,2,0.2608835995197296,0.5444005727767944,0.22709932923316956,0.1359046846628189,0.09557361155748367,1600,0.0024303363170474768,0.43626925349235535,11,6,0.28164002299308777,0.3494088649749756,0.29499998688697815,0.1686989963054657,0.11745408922433853,25600,0.0007758232532069087,0.7244600057601929,52,19,0.31119218468666077,0.5882586240768433,0.6727364659309387,0.5708886981010437,0.44431716203689575,6400,0.0005056816153228283,0.6202303767204285,10,2,0.20898056030273438,0.4905511736869812,0.20898059010505676,0.12319125980138779,0.0886315256357193,1600,0.002150587970390916,0.21668392419815063,8,0,0.1495211124420166,nan,0.13613633811473846,0.09675400704145432,0.07722670584917068,3,1,0,4,588.666259765625
b1d7b3ac-0bdb47dc,25600,0.0005009183078072965,0.32936540246009827,45,9,0.17871761322021484,0.29259544610977173,0.2880510985851288,0.24403595924377441,0.21035897731781006,6400,0.005515414755791426,0.9316974878311157,45,43,0.7448766231536865,0.7716817855834961,0.9244906306266785,0.8819684982299805,0.8394346237182617,1600,0.0014818996423855424,0.24420097470283508,7,0,0.1751217544078827,nan,0.1471058875322342,0.09780499339103699,0.07222741097211838,25600,0.0003839801938738674,0.3083779215812683,21,2,0.16771462559700012,0.28327786922454834,0.2105417251586914,0.17095479369163513,0.14171715080738068,6400,0.0027456777170300484,0.9304614663124084,28,19,0.5489897131919861,0.7156257033348083,0.9160661101341248,0.6917621493339539,0.5185518264770508,1600,0.009578971192240715,0.8395088315010071,19,19,0.7727108001708984,0.7727108001708984,0.8027176260948181,0.7361802458763123,0.498977392911911,11,3,3,17,825.193603515625
b1d7b3ac-2a92e19f,25600,0.0004822458140552044,0.2795410752296448,23,5,0.18646137416362762,0.2670510411262512,0.24010467529296875,0.19749318063259125,0.16297593712806702,6400,0.0037422068417072296,0.9034591913223267,34,30,0.6191490292549133,0.6797100901603699,0.8914063572883606,0.7683317065238953,0.6797100901603699,1600,0.00024285457038786262,0.01624239794909954,0,0,nan,nan,0.012788230553269386,0.008114208467304707,0.006165300030261278,25600,0.000516786240041256,0.46403953433036804,25,4,0.1882832795381546,0.34387120604515076,0.2565250098705292,0.2068299800157547,0.17133423686027527,6400,0.003711707890033722,0.8854697346687317,31,29,0.6092743277549744,0.6428783535957336,0.8621597290039062,0.7343072295188904,0.6257252097129822,1600,0.0002670531684998423,0.0314074270427227,0,0,nan,nan,0.011140729300677776,0.00861047301441431,0.007069189567118883,0,5,0,5,2727.8408203125
b1d7b3ac-36f2d3b7,25600,0.0004945648834109306,0.571440577507019,27,19,0.3924535810947418,0.4802880585193634,0.5315966606140137,0.4685104787349701,0.36116302013397217,6400,0.004389197565615177,0.9156930446624756,42,31,0.6464019417762756,0.816940188407898,0.9031875729560852,0.8627268075942993,0.8356508016586304,1600,0.0013378765434026718,0.22857125103473663,6,0,0.1833762377500534,nan,0.14479473233222961,0.0954231396317482,0.06753412634134293,25600,0.0004424282815307379,0.6110970973968506,24,17,0.36737483739852905,0.44591033458709717,0.515453577041626,0.41087207198143005,0.30735862255096436,6400,0.004023397341370583,0.9015956521034241,36,33,0.682272732257843,0.7304720878601074,0.8897514343261719,0.8195673227310181,0.777170717716217,1600,0.0005629373481497169,0.09522639214992523,0,0,nan,nan,0.039247989654541016,0.028430769219994545,0.02237849310040474,1,4,1,6,3636.918701171875
